SquareFootage,NumBathrooms,NumBedrooms,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Price
1092.1,3.796954884,2,36.74,7.43,8.79,25.3,99.9,0.97,5.1,0.18,5.08,222140.2512
736.63,2.726408641,3,55.02,3.99,60.08,22.31,96.1,2.23,3.09,4.82,8.62,242699.634
1426.26,2.27934675,4,2.24,8.55,37.18,4.32,87.82,0.94,3.64,3.97,8.41,288365.1523
2027.42,3.263161801,3,16.38,8.42,11.6,20.56,94.64,1.84,6.99,2.96,6.51,620643.526
1149.79,1.834354274,3,31.28,5.3,91.85,15.98,92.17,1.96,5.82,7.16,4.28,335479.1449
1152.85,2.571895542,3,40.22,4.81,66.99,15.07,91.85,2.6,5.47,9.02,4.49,354524.7111
1619.5,3.808870462,4,27.31,9.73,40.47,8.74,99.9,0.85,10.0,5.04,5.38,837806.1976
839.86,2.136883246,3,44.57,7.8,55.82,5.69,91.79,1.04,4.86,5.25,6.58,225737.5059
657.08,1.512336617,4,35.64,5.75,56.93,32.81,98.85,2.27,3.69,5.8,4.08,222960.7761
1437.02,2.309452987,5,7.73,7.02,33.29,22.41,98.62,1.28,9.08,5.94,7.27,500787.2489
550.0,3.142938042,4,58.21,7.3,119.98,24.44,91.26,1.63,3.1,3.53,5.29,328549.876
550.0,1.779354157,3,12.47,9.2,48.38,23.74,96.6,1.87,4.26,8.07,8.48,131050.8324
550.0,1.429588015,2,18.47,2.42,29.59,30.86,96.84,2.12,1.71,2.2,3.3,314431.4141
1633.79,2.978776088,3,9.67,7.84,49.99,6.88,99.9,1.28,7.66,5.78,6.56,364331.1886
1219.04,3.309765122,4,22.81,6.54,67.8,24.66,91.1,1.62,8.26,1.53,3.05,583243.3208
1215.17,2.028922766,2,31.94,7.6,113.05,18.91,92.7,1.51,5.4,2.91,7.81,250745.5197
1493.58,2.728714736,3,45.13,6.97,82.23,17.26,98.65,1.36,6.44,9.52,6.29,423017.0623
1335.94,3.92373722,2,49.05,7.98,13.12,13.19,93.98,1.38,5.43,7.1,7.54,277072.5336
1540.65,3.241657318,2,20.01,7.68,30.64,7.93,94.05,0.7,7.58,10.0,7.49,376348.1229
1267.34,2.219155474,4,13.3,6.98,44.7,4.33,92.73,1.39,6.55,8.38,6.21,434904.4448
1258.17,1.953138383,4,0.88,8.59,40.89,10.45,99.9,1.62,3.18,2.45,5.63,257093.7751
1343.09,1.690492516,4,22.15,7.46,9.5,3.29,90.3,2.06,4.41,7.6,9.54,284846.2384
1032.2,1.191152571,4,1.39,6.93,26.32,25.94,87.22,2.01,4.97,7.43,5.91,260584.5972
550.0,1.0,1,52.14,5.46,109.39,44.97,92.3,1.3,3.77,8.38,6.3,217689.4574
1562.16,2.027277539,4,29.29,6.14,92.86,12.84,92.6,0.98,6.21,8.66,6.28,286534.2868
1479.88,1.073951299,4,27.75,8.7,48.64,2.82,90.55,2.3,7.4,10.0,7.75,404300.6422
1332.85,3.5701783,4,57.22,10.0,7.5,8.29,84.68,2.07,5.41,2.61,6.65,357602.8609
1475.81,2.610201946,4,33.3,4.96,22.73,7.95,95.95,2.11,5.39,10.0,6.84,434637.2054
550.0,2.055769482,3,11.97,7.31,76.34,6.22,94.56,1.55,5.73,9.41,9.06,347081.426
550.0,2.296832579,5,4.72,7.99,39.72,13.23,89.07,1.94,3.2,1.58,3.45,197945.8787
550.0,1.558502501,5,23.11,5.59,19.74,31.25,90.16,2.16,5.27,7.68,4.48,527307.9088
801.85,2.883746245,3,47.83,7.48,56.13,16.32,93.34,2.21,7.94,5.78,7.62,301781.1467
1119.65,3.17511348,2,23.73,6.46,164.41,30.22,95.82,1.31,6.09,5.76,3.97,204687.7228
693.88,2.743918916,3,24.98,3.32,99.27,28.25,93.82,1.37,4.21,3.81,5.76,214337.2408
1172.45,1.583400403,3,36.21,6.51,54.43,10.66,96.68,1.41,5.87,7.37,8.44,312897.756
1663.91,1.0,3,22.27,6.49,0.25,17.71,92.07,1.23,6.39,10.0,9.87,273449.9487
1191.59,2.027053537,3,45.84,5.56,1.26,31.09,99.9,2.29,4.76,10.0,8.27,394288.3338
786.83,1.48678955,5,33.12,7.45,65.18,8.71,99.33,0.63,4.81,7.53,10.0,253793.309
550.0,1.635596376,3,56.27,5.93,32.37,27.74,95.6,1.78,5.31,3.33,7.29,208564.8321
1754.22,2.271053311,5,4.6,7.66,34.31,7.55,90.2,1.54,7.55,10.0,8.65,465727.5718
1307.6,2.517233532,3,23.52,8.44,73.47,1.89,91.21,0.99,6.32,4.36,7.75,431051.9091
664.34,3.382167762,4,22.28,8.01,31.75,6.3,99.9,0.83,3.72,9.45,6.8,518778.2562
1001.2,1.087321687,2,5.63,8.32,38.35,20.58,93.06,1.3,2.74,7.89,7.67,108071.4045
1297.12,1.0,4,46.14,8.32,55.41,1.1,96.32,1.06,4.76,9.08,9.77,379439.6595
741.88,2.44212541,2,64.32,3.76,26.18,17.91,82.96,2.24,0.08,4.79,5.26,146561.8749
550.0,2.139260305,3,16.39,4.86,8.52,28.71,90.12,2.0,1.47,7.01,4.8,121280.246
1695.41,4.439889241,2,15.13,7.87,40.56,5.76,99.9,1.42,8.53,6.62,4.47,430033.2976
797.22,1.913274335,4,5.42,5.25,36.67,13.89,94.05,2.07,6.61,6.2,3.49,302079.734
550.0,1.0,1,29.26,1.51,83.79,35.69,92.16,1.69,0.34,4.23,2.24,529606.7556
1504.11,1.0,2,20.0,7.1,35.8,36.01,96.69,0.8,1.3,3.06,4.21,103278.1342
550.0,1.0,2,14.51,10.0,39.08,27.23,95.34,1.72,5.13,7.03,4.31,145605.9049
584.56,1.203183236,4,49.66,5.01,54.63,0.27,93.26,1.45,6.22,2.26,5.17,221980.481
1025.55,2.208620112,1,49.05,3.33,39.87,54.64,89.41,1.14,1.96,7.13,7.49,198609.3865
1166.46,2.392691233,3,68.26,5.75,47.6,10.85,95.17,1.19,6.69,6.06,6.54,358034.3549
2018.97,2.865799987,3,49.35,6.71,25.93,20.71,90.83,1.04,5.39,6.08,6.57,552185.9948
1620.23,1.444896408,4,27.93,8.88,64.65,1.77,94.07,0.49,4.59,6.89,4.05,558102.6445
1412.25,1.827928206,1,24.89,6.09,15.21,2.22,92.94,1.11,8.8,10.0,9.97,453458.35
1028.46,1.0,3,51.39,5.2,104.99,24.35,99.9,2.44,6.35,7.02,6.48,184235.5417
607.24,1.722275429,3,19.77,7.13,42.67,24.79,89.61,1.56,5.25,2.37,3.49,111227.1716
760.96,3.28586102,3,28.32,4.97,29.15,0.7,94.33,1.26,4.81,7.03,4.49,392856.0367
645.62,1.173372218,3,21.4,6.66,42.16,52.21,98.46,2.35,4.89,5.54,6.47,178729.4383
919.65,2.077995301,3,13.4,9.71,45.01,1.36,95.92,1.07,10.0,1.78,7.31,345417.8795
550.0,2.21754523,1,34.23,5.86,97.65,44.72,95.08,1.33,4.28,1.63,1.99,276181.7237
1231.75,2.720742905,1,32.8,3.41,105.9,19.48,84.57,1.27,6.56,5.19,6.88,246079.8052
690.05,1.378203219,3,35.7,5.59,17.84,5.59,89.42,0.87,4.28,3.73,5.81,104158.8928
788.63,1.245480706,1,37.95,7.07,93.9,20.91,96.55,1.94,3.24,5.95,7.63,114473.6565
638.03,1.0,3,33.65,8.44,43.74,31.42,94.1,1.91,3.28,4.85,6.63,144701.5746
550.0,2.806568154,2,32.45,7.9,14.3,15.94,98.03,0.58,5.75,8.38,7.18,365094.6323
1120.08,2.350677951,2,49.98,3.55,18.34,10.21,99.9,1.94,3.51,9.09,5.45,158157.9756
671.79,1.273647109,4,39.49,9.97,9.45,28.55,93.83,1.49,5.57,8.52,4.02,286754.0923
817.57,1.0,3,69.3,5.69,129.23,19.82,84.81,0.94,2.34,7.07,6.18,204229.4149
1032.15,1.746372783,3,5.58,5.77,10.89,41.37,93.58,2.23,3.9,4.56,4.79,191094.1163
1123.25,1.0,4,23.07,7.69,43.08,11.1,92.46,1.26,5.14,6.02,2.83,194056.4015
550.0,2.3101192,3,3.2,6.44,3.78,3.88,85.83,1.64,1.38,8.5,6.81,315159.8112
1418.33,3.779331891,3,36.31,8.81,66.04,20.72,97.68,0.87,8.59,6.78,6.75,378370.4141
1541.15,3.570193413,1,11.97,4.48,24.29,22.73,88.49,1.37,4.85,2.15,2.33,220797.4023
1194.06,1.997969673,3,31.81,9.66,89.52,3.6,88.48,2.31,5.83,2.23,4.98,251945.1802
999.38,1.837413502,3,0.89,4.54,54.68,10.27,92.1,1.65,3.66,8.29,5.31,329136.4279
935.51,1.895103414,3,43.09,6.35,67.99,45.69,95.75,1.75,5.55,6.2,5.68,275840.3174
1625.08,2.519039286,5,11.46,9.0,7.99,22.92,91.71,1.18,6.36,8.49,7.72,734718.2092
811.2,2.772769587,3,49.6,6.12,39.27,29.12,94.42,1.55,5.09,3.06,6.07,301411.1411
1706.41,2.132458556,4,33.02,8.45,33.9,20.86,97.16,0.61,6.99,6.52,8.77,309195.0259
550.0,1.856152489,1,47.44,2.99,62.45,23.32,94.53,2.23,1.89,1.8,5.34,239314.4644
1570.07,3.719974386,2,12.88,7.61,46.77,18.9,91.37,0.96,7.81,6.06,4.83,365297.3814
550.0,2.344320127,3,39.09,6.84,105.21,16.57,96.5,1.6,3.21,5.69,5.39,159738.251
550.0,2.134362862,1,54.87,1.57,41.35,36.98,81.07,2.21,0.23,3.28,6.01,290794.3398
1434.14,1.0,2,38.27,5.47,9.21,23.57,90.99,1.39,4.96,6.16,6.58,280106.8147
1148.42,1.155008493,2,7.21,2.47,25.25,15.32,96.28,1.6,4.42,8.77,7.01,132210.7474
1335.43,3.100073438,2,36.0,6.49,8.56,1.49,87.82,1.54,5.7,8.39,7.22,275672.8901
550.0,1.053595204,3,21.18,6.84,53.75,16.86,81.49,1.82,3.65,7.1,7.66,136459.9782
588.48,1.843859653,4,29.81,6.79,25.23,0.32,90.92,1.48,5.47,1.95,4.38,260869.6178
1658.26,1.952308846,4,16.96,7.45,25.51,4.4,99.76,1.34,7.76,7.03,5.68,462394.7906
1001.99,2.596862494,2,16.42,6.2,1.51,14.1,93.17,1.3,5.54,10.0,10.0,299649.7369
1148.28,2.399158299,3,90.37,5.64,107.73,38.62,85.57,1.03,1.67,0.85,2.64,312887.1419
550.0,1.55712734,4,38.5,8.88,15.98,21.79,99.9,1.14,4.72,9.41,5.91,196579.568
1435.76,1.379788468,3,16.7,3.06,30.95,55.38,91.46,0.8,1.5,8.7,7.36,225360.6897
687.49,2.650906333,1,18.56,7.2,40.11,13.11,85.92,0.67,5.27,4.25,5.03,124139.6177
1891.21,1.470098013,4,11.61,10.0,43.04,0.36,95.78,1.07,5.6,4.41,3.54,497908.5102
970.38,2.717602416,3,24.6,6.78,87.23,16.58,91.83,1.22,6.58,4.66,6.04,307601.6817
1076.83,1.0,3,24.86,6.08,12.32,6.14,96.55,1.39,4.27,8.52,6.03,325830.4139
1102.68,1.0,5,37.13,9.09,22.67,15.44,92.11,1.61,6.14,2.75,5.03,454624.7953
1428.71,2.254396104,3,22.77,10.0,19.33,8.89,99.9,0.49,7.73,10.0,9.9,403407.0994
637.7,1.96507603,3,16.67,5.28,1.98,26.33,89.76,0.97,4.29,1.39,5.68,306086.6897
1119.59,1.07063799,3,53.98,10.0,14.89,11.41,93.07,0.89,6.17,10.0,8.8,232734.2708
1360.15,3.029874969,2,26.9,6.57,21.62,11.47,91.24,1.58,5.4,2.8,4.74,244824.7969
1450.16,1.69414352,4,11.26,5.84,56.67,21.94,96.24,0.69,9.07,5.92,6.03,655183.3652
1184.28,2.80794318,5,41.76,7.51,23.74,17.37,90.41,1.29,7.54,3.96,7.92,416279.762
1406.94,1.574780276,3,46.11,8.47,41.97,31.71,89.92,1.71,4.93,10.0,7.0,313416.7277
550.0,1.838626819,3,39.23,6.53,90.37,21.11,90.03,1.47,5.57,3.03,7.74,206050.2198
713.02,1.0,3,35.1,4.02,4.17,3.76,95.13,1.45,4.95,8.9,7.34,316375.6638
744.96,1.937865748,3,52.28,5.71,112.59,7.61,89.05,1.68,4.73,7.24,4.79,260065.2432
550.0,2.998706867,4,2.44,7.29,18.18,8.28,93.09,2.42,6.64,6.92,9.07,218397.4733
761.64,3.212189397,3,6.78,9.36,74.82,34.44,96.16,1.38,8.6,6.43,6.46,255114.2111
1010.89,2.002415883,1,44.39,3.61,11.69,14.44,90.98,1.86,3.08,2.38,3.07,116897.0428
660.24,1.0,2,36.51,6.86,0.09,26.64,96.6,1.12,5.72,1.16,3.17,124085.0562
845.18,2.860898774,3,30.0,7.06,36.84,17.98,95.11,1.19,7.3,8.66,6.49,450940.4019
1337.46,1.912108815,3,3.33,9.31,48.93,11.61,99.41,1.72,9.77,10.0,8.24,404481.797
550.0,1.874792974,2,15.88,6.84,53.18,20.49,96.12,1.43,5.52,6.43,1.9,169245.1904
1257.36,3.417185747,4,29.4,7.66,0.43,36.69,96.26,1.74,7.32,10.0,6.44,455583.0637
1383.14,2.578089934,2,17.3,7.3,31.02,7.22,92.83,2.66,4.85,8.03,9.16,406620.216
550.0,1.147176694,3,6.05,4.41,18.74,46.29,95.36,1.91,2.59,3.92,3.71,98056.79277
1478.31,2.930593053,3,28.23,9.21,74.89,8.07,88.83,1.15,6.75,8.26,7.41,520564.0123
1623.34,1.49418135,2,33.47,7.04,83.11,0.22,87.8,1.44,6.08,3.01,4.69,139344.0338
550.0,1.628371929,4,10.75,8.86,16.87,25.09,96.82,1.74,5.09,2.72,5.55,268381.7089
550.0,3.159740731,1,1.24,4.55,50.41,22.87,96.36,1.75,1.77,8.24,3.86,145990.4461
852.25,1.0,2,83.85,3.93,149.93,22.48,89.69,1.66,5.26,7.6,4.31,138420.4848
1429.28,2.082259354,2,11.73,4.4,105.58,41.6,86.59,1.65,1.56,6.72,3.12,215469.7393
1664.88,1.152670291,4,39.32,10.0,66.71,27.34,96.92,2.23,6.62,8.29,6.49,302138.7007
1583.22,3.408219128,5,14.12,10.0,19.29,0.89,99.9,0.82,5.35,6.18,4.57,621710.0892
1383.05,2.302008888,2,50.06,10.0,11.15,4.94,90.29,0.79,7.16,4.43,3.99,367447.8639
550.0,1.255136626,4,42.49,7.88,15.41,7.2,87.89,1.1,3.28,10.0,7.75,125901.3577
550.0,1.0,2,22.78,4.8,7.31,17.24,88.99,1.57,2.92,5.67,8.65,270705.4256
958.52,2.017326609,1,36.15,4.32,16.04,16.98,87.6,1.49,3.02,6.65,5.12,106573.5554
1450.45,3.215088862,2,16.79,4.43,100.82,36.98,96.25,1.52,2.22,8.13,5.35,280959.6153
1558.39,1.548348695,2,45.11,5.24,18.19,6.47,93.6,1.28,3.41,4.12,3.48,329770.112
675.85,1.0,3,42.85,5.93,35.84,29.74,98.59,1.16,3.96,6.73,6.83,177240.2426
928.36,2.689219648,3,3.08,8.14,5.25,3.78,95.27,1.22,4.68,10.0,8.52,408009.4866
1403.77,2.245573102,3,24.71,6.37,3.47,4.21,87.01,0.75,2.27,3.57,3.81,472529.7265
550.0,2.177144845,3,38.75,10.0,51.23,1.99,93.58,1.2,6.83,8.12,5.06,221057.889
1303.24,2.652564611,2,44.55,7.82,43.6,23.53,94.46,1.45,4.93,5.19,6.81,360551.2605
550.0,1.797965159,2,13.65,5.89,44.44,18.11,89.43,0.69,4.01,1.65,4.02,115180.227
1760.77,2.123101368,2,46.97,6.86,83.89,31.07,95.95,2.02,5.85,7.28,8.01,549795.928
1201.84,2.861316886,2,49.9,5.15,27.26,10.94,90.36,1.5,7.79,8.87,8.71,357035.4249
2033.79,2.776980852,2,67.68,8.83,94.09,29.1,93.92,1.12,6.57,5.37,4.81,560377.0145
550.0,1.475411497,1,14.35,8.28,56.73,37.18,95.55,2.18,6.42,6.22,5.75,129802.1433
1087.36,1.26756898,1,16.0,3.85,23.27,8.9,87.83,1.68,1.87,7.72,6.46,196530.6017
1522.38,2.77269448,2,34.47,5.03,88.49,2.48,96.65,1.18,6.73,5.61,2.96,645447.0741
943.11,2.144966864,2,38.12,7.46,72.2,21.59,99.9,1.6,3.25,7.08,6.75,196299.6935
722.72,1.0,5,67.67,7.7,47.27,15.28,88.47,1.78,2.61,6.57,8.41,355201.9424
1129.07,1.349067904,3,63.29,6.64,72.44,29.09,88.08,0.85,0.21,5.44,5.83,234615.5798
1729.78,3.700601776,5,3.73,9.37,6.62,3.41,99.71,0.96,8.88,10.0,10.0,523957.4089
1556.62,1.807103625,3,68.38,6.48,116.44,2.25,77.89,1.98,5.11,5.27,4.67,364840.3267
641.92,2.027304787,4,1.13,8.73,92.3,15.02,99.07,1.51,5.51,4.39,5.5,220449.0188
566.9,2.554960145,3,80.58,6.16,10.08,2.83,91.08,1.77,3.62,3.46,6.33,142270.8916
2032.13,3.275870008,5,61.39,10.0,23.32,5.39,99.39,1.43,7.69,7.21,8.35,672571.3857
1298.07,1.0,2,42.94,7.73,85.77,38.36,93.36,1.92,6.1,4.47,2.97,205838.1961
550.0,2.915370113,2,17.74,7.97,55.1,26.0,92.37,1.35,5.51,5.58,6.77,151697.7123
550.0,1.274580442,3,34.45,3.71,60.67,41.96,88.6,1.3,1.89,7.22,4.68,138761.6006
550.0,1.056415847,1,62.82,5.34,84.19,41.49,97.04,1.13,1.93,6.75,6.77,177071.275
628.95,1.0,2,44.59,4.2,73.87,24.22,95.4,1.78,2.19,9.48,8.31,103809.7946
550.0,2.572840609,4,32.52,5.61,25.8,4.81,86.52,1.18,3.87,1.14,0.84,200768.8166
550.0,1.510798584,4,79.44,5.56,22.87,43.68,91.83,1.67,4.38,2.81,6.68,339846.8397
550.0,1.0,3,32.19,4.37,5.84,3.46,99.9,1.9,4.28,0.83,1.89,190796.713
1830.41,2.176315975,2,58.67,6.49,49.02,30.05,90.75,0.97,5.98,2.58,6.69,367815.5967
598.13,2.667348602,3,24.14,7.38,107.84,17.94,93.13,1.01,5.34,6.78,2.79,200630.6172
906.8,2.024026542,4,58.86,3.83,62.14,23.32,89.33,2.02,1.91,2.11,8.11,262803.5963
1877.32,1.150800222,4,33.74,7.77,7.47,18.95,86.71,0.88,4.08,5.17,0.53,410816.4987
550.0,1.964345957,3,31.33,6.65,90.6,27.33,87.16,0.99,7.15,7.26,10.0,145596.9618
550.0,2.053514404,4,66.29,7.98,14.28,32.1,89.1,1.44,3.78,4.0,5.64,208988.7246
1487.75,1.96997702,3,52.23,5.25,21.73,19.61,99.9,1.57,4.6,5.94,3.65,382986.1356
925.34,1.018620531,2,42.58,6.9,24.8,15.1,95.45,2.12,5.03,4.59,6.16,166673.7965
1564.31,5.021752151,4,26.46,7.71,21.56,21.05,99.9,1.41,7.3,7.67,8.58,682995.0557
709.6,2.210287094,4,48.03,5.61,135.99,35.75,95.62,0.64,6.3,5.99,7.31,221693.1649
1456.69,2.560510955,4,29.04,5.04,67.65,8.76,92.03,2.36,4.39,5.23,4.28,443302.0701
1247.24,2.063025927,5,60.16,6.53,37.74,11.43,84.92,1.11,5.51,5.41,6.87,253572.0031
996.24,1.350501787,3,27.0,5.76,38.86,13.49,85.4,2.39,0.72,8.7,4.93,340863.3536
863.02,2.008446441,3,77.15,6.28,46.46,37.37,95.26,1.86,4.08,5.28,5.68,358474.0473
1153.69,1.0,6,0.81,10.0,63.0,27.35,99.9,1.52,4.86,10.0,9.32,767721.1084
1725.96,1.629021125,1,33.85,4.22,40.13,28.96,89.68,0.57,5.69,7.86,8.05,226378.703
1032.92,1.0,5,1.1,8.17,15.11,4.06,99.9,1.7,1.98,4.75,1.94,333490.8425
843.66,2.597150959,3,26.26,8.5,77.15,37.4,93.71,1.81,3.88,9.64,5.23,204147.5704
550.0,1.440050139,2,44.86,5.29,21.57,15.95,91.52,1.72,1.63,3.21,4.51,213238.3186
960.37,1.639329835,3,18.37,6.39,4.92,30.3,91.59,0.97,3.84,5.27,4.99,321072.6461
1314.29,3.455971987,2,7.08,10.0,37.32,4.14,96.16,1.83,8.71,4.71,7.45,447702.5196
550.0,1.0,1,41.13,2.88,25.43,15.4,99.9,1.39,0.29,4.47,6.31,213261.663
550.0,2.39208544,2,54.29,9.16,6.74,8.57,99.9,1.42,3.45,2.11,5.8,135753.3354
613.65,2.695548044,3,21.39,6.07,4.56,10.47,98.24,1.88,2.17,2.1,4.27,299949.6785
618.72,1.32989595,3,17.5,8.6,48.16,22.42,89.93,1.47,2.37,5.85,6.19,239704.9986
550.0,1.245151321,2,44.67,2.91,70.77,19.7,89.93,1.69,2.1,7.08,6.87,188284.0518
670.27,2.49452896,2,46.63,5.4,41.05,15.59,93.72,0.77,2.81,6.27,4.14,191113.1065
1572.71,1.0,1,61.86,3.34,85.1,1.45,94.68,1.17,3.23,3.31,4.37,162349.4198
1220.52,1.0,2,31.06,5.63,55.57,21.4,93.97,0.65,4.08,1.45,8.61,293640.4683
860.54,2.367229102,3,23.29,5.81,123.1,21.53,96.77,1.6,4.7,8.28,10.0,258308.4169
834.38,4.889519181,3,29.08,7.19,61.38,23.95,86.77,1.4,7.24,6.66,4.6,264808.5711
934.7,2.47374336,3,29.8,6.09,20.31,15.81,92.47,2.19,4.21,0.65,4.15,234564.8609
1373.44,3.166584641,5,39.45,9.73,25.92,22.01,84.97,1.12,7.72,10.0,8.04,475681.4227
757.36,1.679646996,3,23.72,8.47,10.25,11.93,96.15,1.07,6.28,0.58,4.4,257182.233
1636.48,1.098162671,2,62.06,5.37,8.38,7.52,95.02,1.24,6.18,4.41,4.7,196541.7694
550.0,1.012337491,3,9.9,9.15,69.79,23.34,95.24,1.76,6.59,1.77,3.97,109704.9949
550.0,2.347380909,4,30.0,3.95,107.62,18.74,84.21,1.92,1.7,2.28,0.45,184006.5948
900.27,3.608167067,5,20.22,7.61,48.95,4.32,92.82,2.22,8.65,10.0,9.17,380264.2489
1625.02,1.0,5,44.81,5.56,49.96,5.86,88.85,1.69,1.16,8.09,8.19,263584.8855
783.15,3.140983478,2,76.55,3.82,83.04,41.65,94.64,1.46,5.11,4.08,8.07,200617.6149
1055.06,2.02097773,3,68.04,5.68,29.97,26.56,91.61,2.25,4.32,8.65,6.85,189564.2486
1920.59,3.715051657,4,25.72,8.04,47.96,9.54,89.19,1.53,7.29,5.85,6.64,473795.637
550.0,1.737893487,2,39.06,8.14,96.32,12.2,98.53,1.31,2.56,7.45,6.63,143713.339
550.0,1.543216976,4,17.61,6.81,17.51,6.37,93.86,1.33,3.54,2.11,2.3,127798.6831
1565.15,1.305385101,4,25.19,9.61,43.21,14.96,95.46,1.41,7.24,8.93,8.78,421138.8424
1003.86,1.251391429,5,29.61,6.85,9.36,10.88,95.67,2.07,3.16,10.0,6.22,382106.8186
916.27,1.367545815,3,21.38,5.75,39.63,25.66,91.5,0.72,3.24,5.29,5.74,155815.2438
1068.77,2.413596589,3,47.68,8.0,46.43,6.45,93.35,1.02,7.77,9.15,4.7,323022.2186
1064.35,1.0,3,1.84,5.97,116.26,12.47,96.19,2.04,5.86,10.0,8.67,323195.0317
731.76,1.685001997,3,21.06,7.16,22.77,31.53,99.9,0.87,5.19,9.05,5.2,149941.6077
1056.11,1.227054093,3,17.17,8.64,23.61,3.78,92.12,0.6,5.48,3.04,6.69,246854.8355
1411.04,1.0,5,37.83,5.23,63.68,2.26,91.82,2.3,8.06,7.75,5.48,680379.2709
685.34,1.271767041,2,35.17,6.46,29.55,44.02,97.41,2.03,2.05,4.2,6.91,154994.5258
1491.94,3.106000937,2,52.34,6.05,31.86,37.18,86.79,1.79,5.26,4.23,5.27,326000.9774
550.0,1.0,3,39.31,4.99,94.45,30.63,89.95,1.99,2.47,0.85,2.06,126945.9536
886.39,3.060466873,2,22.84,7.97,3.81,23.14,99.9,1.41,6.74,5.29,5.1,439281.9156
1442.57,1.876799715,2,24.7,6.24,8.56,16.9,88.1,1.26,5.63,8.29,1.7,397648.5235
1788.56,1.884695177,3,6.45,8.81,69.79,29.72,99.9,2.14,7.08,8.0,7.47,560996.5578
1686.82,1.057314862,2,46.2,7.39,81.87,40.39,93.63,2.23,6.37,8.82,7.05,251463.4563
757.67,1.694310441,3,24.01,10.0,27.95,3.26,93.62,1.65,7.54,6.35,5.99,248086.4852
828.83,2.270852329,2,39.8,3.09,1.69,31.84,92.15,1.15,4.78,1.58,4.27,168100.8249
1284.7,2.737646817,2,28.69,6.55,45.37,11.43,96.58,0.8,1.66,4.48,2.94,288106.0885
920.05,2.575224593,3,0.13,8.95,61.09,8.48,89.78,1.63,4.97,0.14,4.5,278944.2198
550.0,3.797057019,2,29.4,8.36,34.61,9.04,99.9,1.47,4.08,1.48,5.52,168627.5022
1808.9,3.271656511,3,43.4,7.79,62.76,14.09,93.15,1.05,6.54,3.51,9.99,683500.7185
1025.74,3.238399722,2,16.47,6.36,18.84,17.25,91.46,1.76,7.03,6.83,5.19,503922.7306
873.02,1.671878436,2,6.9,3.86,8.46,10.77,94.91,0.97,2.97,2.77,4.54,164903.4879
728.22,3.590740405,5,33.2,10.0,117.85,24.92,99.9,1.37,7.3,9.51,6.52,511448.6747
1076.36,2.332579938,2,39.77,6.98,28.01,41.21,92.82,1.73,3.58,6.73,6.86,226612.8674
550.0,3.299912328,4,24.37,7.9,62.08,28.0,90.15,2.44,5.2,6.37,6.72,283519.0624
954.69,1.838261156,1,43.88,2.77,38.87,15.23,80.39,1.96,0.15,1.22,3.29,242998.1077
1363.54,1.314855873,2,13.39,6.35,25.73,15.76,99.9,0.71,2.49,2.28,2.17,143619.0809
1479.65,2.569666538,5,1.51,10.0,39.62,6.92,94.56,1.93,7.03,6.54,4.6,634236.6517
729.98,1.0,2,42.11,2.77,49.9,29.7,79.93,1.15,2.57,5.04,5.86,124550.5489
1508.84,1.0,3,7.72,9.25,75.57,28.88,99.9,1.62,7.35,4.67,5.53,207254.444
1301.59,4.305101929,3,19.98,8.29,64.23,13.06,99.41,1.59,6.44,10.0,5.87,494321.5561
550.0,1.767994686,2,48.02,6.21,12.9,19.32,98.28,1.25,5.49,4.75,6.3,151676.3925
550.0,2.396959184,1,43.09,3.8,17.22,16.29,91.88,1.53,1.04,4.99,4.98,106297.8135
740.01,1.43327002,3,41.46,5.54,90.17,27.47,91.81,1.41,3.39,5.15,4.46,242627.3715
1325.44,1.0,2,38.13,4.02,54.77,20.97,96.27,1.52,2.96,4.22,6.84,106055.4741
1559.46,2.986232483,5,1.75,8.48,14.57,2.32,78.64,1.73,6.17,10.0,6.29,548801.6252
710.7,1.0,4,8.59,8.88,91.95,10.39,92.71,1.83,5.61,4.39,3.92,191026.5823
550.0,2.774053074,4,9.0,8.66,69.62,33.38,92.99,1.1,8.44,5.98,3.99,304035.9851
1257.89,1.0,4,26.28,7.0,39.53,7.93,97.64,2.21,4.33,7.51,5.7,339540.6449
635.71,1.087785706,5,44.46,8.52,109.18,36.72,90.99,1.42,7.42,6.96,4.81,290743.0373
1645.47,1.552318321,1,22.7,10.0,87.0,16.97,99.9,1.06,7.36,6.53,9.9,251924.3703
671.47,1.0,3,7.93,6.49,42.08,2.76,89.66,1.48,2.46,3.36,5.68,159097.7158
630.08,1.130709619,4,36.62,7.1,70.04,32.31,88.19,1.95,6.74,9.22,6.25,169087.4955
967.81,1.0,4,17.03,8.9,78.32,0.39,99.9,2.24,7.61,7.84,5.99,136794.6888
1057.2,1.82538522,5,4.54,9.13,90.9,1.64,94.29,0.98,9.17,4.88,6.6,535835.6644
833.03,1.608451202,2,14.16,8.21,59.25,7.22,86.84,1.38,3.77,8.77,8.63,162292.7792
1116.97,2.223156508,3,23.06,8.65,74.35,19.53,99.9,1.4,6.45,9.9,5.38,256469.5086
1202.42,1.88204523,2,21.15,9.59,50.4,15.31,90.92,1.15,5.0,9.05,7.31,289653.3039
